fold,classifier,resampler,mcc,rank
18,CART,ros,0.38804156093810027,2.0
18,Radial_SVM,ros,0.34707423212168276,3.0
18,Linear_SVM,ros,0.3691887949279695,1.0
18,NNet,ros,0.3822598997961939,4.0
18,NaiveBayes,ros,0.3569230769230769,1.0
18,LogisticReg,ros,0.3608921946768315,2.5
18,J48,smote,0.34707423212168276,1.0
18,KNN,smote,0.49574330754818896,1.0
18,CART,smote,0.48238191061886604,1.0
18,Radial_SVM,smote,0.4041686945486262,2.0
18,Linear_SVM,smote,0.34707423212168276,2.0
18,NNet,smote,0.4612631569755697,1.0
18,NaiveBayes,smote,0.3339815779363246,3.0
18,LogisticReg,smote,0.3608921946768315,2.5
18,J48,smotewb,0.3044563782253105,3.0
18,KNN,smotewb,0.3822598997961939,4.0
18,CART,smotewb,0.24943426871176771,4.0
18,Radial_SVM,smotewb,0.4153846153846154,1.0
18,Linear_SVM,smotewb,0.26253664543464866,4.0
18,NNet,smotewb,0.40510791899875637,3.0
18,NaiveBayes,smotewb,0.3215685538755756,4.0
18,LogisticReg,smotewb,0.40510791899875637,1.0
19,J48,none,0.43963237075742945,3.0
19,KNN,none,0.5138199967021417,3.0
19,CART,none,0.5138199967021417,3.0
19,Radial_SVM,none,0.5768043833946623,4.0
19,Linear_SVM,none,0.6084869844593311,4.0
19,NNet,none,0.6116700220001947,3.0
19,NaiveBayes,none,0.5576961876392833,1.0
19,LogisticReg,none,0.5768293469395573,4.0
19,J48,ros,0.4647749768357825,2.0
19,KNN,ros,0.5524850114241865,2.0
19,CART,ros,0.5579012630845894,2.0
19,Radial_SVM,ros,0.6430712769344363,1.5
19,Linear_SVM,ros,0.6566718729456507,1.5
19,NNet,ros,0.655280331700291,1.0
19,NaiveBayes,ros,0.47376382757987345,4.0
19,LogisticReg,ros,0.6896410066833436,1.5
19,J48,smote,0.48418202613504197,1.0
19,KNN,smote,0.4612631569755697,4.0
19,CART,smote,0.4826315578425517,4.0
19,Radial_SVM,smote,0.6208780157885367,3.0
19,Linear_SVM,smote,0.6325465442564001,3.0
19,NNet,smote,0.6430712769344363,2.0
19,NaiveBayes,smote,0.5433672862863087,2.5
19,LogisticReg,smote,0.6896410066833436,1.5
19,J48,smotewb,0.3569230769230769,4.0
19,KNN,smotewb,0.5907692307692308,1.0
19,CART,smotewb,0.5754520818294566,1.0
19,Radial_SVM,smotewb,0.6430712769344363,1.5
19,Linear_SVM,smotewb,0.6566718729456507,1.5
19,NNet,smotewb,0.5991752573421144,4.0
19,NaiveBayes,smotewb,0.5433672862863087,2.5
19,LogisticReg,smotewb,0.6237372848217204,3.0
20,J48,none,0.2222222222222222,4.0
20,KNN,none,0.4123951744684367,1.0
20,CART,none,0.39446993708322725,4.0
20,Radial_SVM,none,0.4298052003967214,4.0
20,Linear_SVM,none,0.46800784077976626,4.0
20,NNet,none,0.5275014756628025,3.0
20,NaiveBayes,none,0.6526124974714206,1.0
20,LogisticReg,none,0.46800784077976626,4.0
20,J48,ros,0.3385786396448106,3.0
20,KNN,ros,0.2713666279100933,4.0
20,CART,ros,0.4531761478527484,2.0
20,Radial_SVM,ros,0.5400660110544787,3.0
20,Linear_SVM,ros,0.5522164981933888,1.0
20,NNet,ros,0.6083864722500479,1.0
20,NaiveBayes,ros,0.5760658398584765,3.0
20,LogisticReg,ros,0.6083864722500479,1.5
20,J48,smote,0.6326437348445768,1.0
20,KNN,smote,0.3535533905932738,3.0
20,CART,smote,0.6176666813419998,1.0
20,Radial_SVM,smote,0.5621703750837337,2.0
20,Linear_SVM,smote,0.5291105481433476,2.0
20,NNet,smote,0.4888552745746736,4.0
20,NaiveBayes,smote,0.6007407407407407,2.0
20,LogisticReg,smote,0.6083864722500479,1.5
20,J48,smotewb,0.5112313234371975,2.0
20,KNN,smotewb,0.3868989217888074,2.0
20,CART,smotewb,0.41782699435409404,3.0
20,Radial_SVM,smotewb,0.5760658398584765,1.0
20,Linear_SVM,smotewb,0.5112313234371975,3.0
20,NNet,smotewb,0.5948228686039609,2.0
20,NaiveBayes,smotewb,0.5687822180346598,4.0
20,LogisticReg,smotewb,0.5366993141845384,3.0
21,J48,none,0.3529299526817895,4.0
21,KNN,none,0.5948228686039609,2.0
21,CART,none,0.4427410738901448,3.5
21,Radial_SVM,none,0.5366993141845384,1.0
21,Linear_SVM,none,0.5313256180417312,1.0
21,NNet,none,0.4866666666666667,3.0
21,NaiveBayes,none,0.3879322914310754,4.0
21,LogisticReg,none,0.4866666666666667,3.0
21,J48,ros,0.36232865092627065,3.0
21,KNN,ros,0.5066740688254677,4.0
21,CART,ros,0.4427410738901448,3.5
21,Radial_SVM,ros,0.4975498563492141,3.0
21,Linear_SVM,ros,0.4975498563492141,2.5
21,NNet,ros,0.53168727464995,2.0
21,NaiveBayes,ros,0.41782699435409404,2.5
21,LogisticReg,ros,0.5114782075908113,2.0
21,J48,smote,0.4204522053456932,2.0
21,KNN,smote,0.6176666813419998,1.0
21,CART,smote,0.4770278351999552,2.0
21,Radial_SVM,smote,0.5114782075908113,2.0
21,Linear_SVM,smote,0.4975498563492141,2.5
21,NNet,smote,0.5461595831717048,1.0
21,NaiveBayes,smote,0.41782699435409404,2.5
21,LogisticReg,smote,0.5660264374862303,1.0
21,J48,smotewb,0.6838840072295843,1.0
21,KNN,smotewb,0.5522164981933888,3.0
21,CART,smotewb,0.49168511697452694,1.0
21,Radial_SVM,smotewb,0.4296142637737487,4.0
21,Linear_SVM,smotewb,0.4296142637737487,4.0
21,NNet,smotewb,0.46354777877784786,4.0
21,NaiveBayes,smotewb,0.4569299776953924,1.0
21,LogisticReg,smotewb,0.4296142637737487,4.0
22,J48,none,0.6083864722500479,1.0
22,KNN,none,0.36232865092627065,4.0
22,CART,none,0.6219381089898975,1.0
22,Radial_SVM,none,0.6196773353931867,1.0
22,Linear_SVM,none,0.5578106278623646,1.0
22,NNet,none,0.5044185153893525,3.0
22,NaiveBayes,none,0.5437037037037037,1.0
22,LogisticReg,none,0.5366993141845384,1.0
22,J48,ros,0.3535533905932738,4.0
22,KNN,ros,0.41782699435409404,2.0
22,CART,ros,0.5461595831717048,3.0
22,Radial_SVM,ros,0.49168511697452694,3.0
22,Linear_SVM,ros,0.46354777877784786,3.5
22,NNet,ros,0.4427410738901448,4.0
22,NaiveBayes,ros,0.4848401374141137,4.0
22,LogisticReg,ros,0.46354777877784786,3.5
22,J48,smote,0.3837065760234115,3.0
22,KNN,smote,0.49168511697452694,1.0
22,CART,smote,0.3535533905932738,4.0
22,Radial_SVM,smote,0.43721065077734916,4.0
22,Linear_SVM,smote,0.46354777877784786,3.5
22,NNet,smote,0.5185449728701349,2.0
22,NaiveBayes,smote,0.5185449728701349,3.0
22,LogisticReg,smote,0.46354777877784786,3.5
22,J48,smotewb,0.4296142637737487,2.0
22,KNN,smotewb,0.39568145630893564,3.0
22,CART,smotewb,0.6007407407407407,2.0
22,Radial_SVM,smotewb,0.5185449728701349,2.0
22,Linear_SVM,smotewb,0.5066740688254677,2.0
22,NNet,smotewb,0.5291105481433476,1.0
22,NaiveBayes,smotewb,0.5291105481433476,2.0
22,LogisticReg,smotewb,0.5066740688254677,2.0
23,J48,none,0.2713666279100933,3.0
23,KNN,none,0.16592595585242373,3.0
23,CART,none,0.30420509650684807,4.0
23,Radial_SVM,none,0.32813912498853487,3.0
23,Linear_SVM,none,0.378691704962503,1.0
23,NNet,none,0.2931763649279746,4.0
23,NaiveBayes,none,0.3535533905932738,2.0
23,LogisticReg,none,0.36232865092627065,2.0
23,J48,ros,0.22350594405386728,4.0
23,KNN,ros,0.27378725218581573,1.5
23,CART,ros,0.3812668313067886,1.5
23,Radial_SVM,ros,0.3633892979661664,1.0
23,Linear_SVM,ros,0.32826171838299356,2.5
23,NNet,ros,0.39752319599996266,1.0
23,NaiveBayes,ros,0.30895160157823875,4.0
23,LogisticReg,ros,0.34430075507689306,3.0
23,J48,smote,0.2931763649279746,2.0
23,KNN,smote,0.16483831979146013,4.0
23,CART,smote,0.35203209552473685,3.0
23,Radial_SVM,smote,0.2882043170999729,4.0
23,Linear_SVM,smote,0.32826171838299356,2.5
23,NNet,smote,0.3633892979661664,2.0
23,NaiveBayes,smote,0.3612934707358917,1.0
23,LogisticReg,smote,0.37990634218031794,1.0
23,J48,smotewb,0.33312350897200604,1.0
23,KNN,smotewb,0.27378725218581573,1.5
23,CART,smotewb,0.3812668313067886,1.5
23,Radial_SVM,smotewb,0.32826171838299356,2.0
23,Linear_SVM,smotewb,0.31304951684997057,4.0
23,NNet,smotewb,0.2932852880091356,3.0
23,NaiveBayes,smotewb,0.32826171838299356,3.0
23,LogisticReg,smotewb,0.30895160157823875,4.0
24,J48,none,0.3529299526817895,2.5
24,KNN,none,0.4666666666666667,4.0
24,CART,none,0.3615399583301107,4.0
24,Radial_SVM,none,0.5275014756628025,1.0
24,Linear_SVM,none,0.49570177419236866,2.0
24,NNet,none,0.4944160539751941,2.0
24,NaiveBayes,none,0.4944160539751941,3.0
24,LogisticReg,none,0.49570177419236866,4.0
24,J48,ros,0.3275366019667524,4.0
24,KNN,ros,0.5522164981933888,1.0
24,CART,ros,0.4398765500800706,3.0
24,Radial_SVM,ros,0.4785757597651158,3.0
24,Linear_SVM,ros,0.49918452017784487,1.0
24,NNet,ros,0.47186039625508397,4.0
24,NaiveBayes,ros,0.49918452017784487,1.0
24,LogisticReg,ros,0.5044185153893525,2.0
24,J48,smote,0.5066740688254677,1.0
24,KNN,smote,0.519487944872376,3.0
24,CART,smote,0.5760658398584765,2.0
24,Radial_SVM,smote,0.4204522053456932,4.0
24,Linear_SVM,smote,0.4666666666666667,3.0
24,NNet,smote,0.4785757597651158,3.0
24,NaiveBayes,smote,0.4666666666666667,4.0
24,LogisticReg,smote,0.5277777777777778,1.0
24,J48,smotewb,0.3529299526817895,2.5
24,KNN,smotewb,0.5313256180417312,2.0
24,CART,smotewb,0.5952918846948437,1.0
24,Radial_SVM,smotewb,0.49918452017784487,2.0
24,Linear_SVM,smotewb,0.4336735806213181,4.0
24,NNet,smotewb,0.5263532956993116,1.0
24,NaiveBayes,smotewb,0.4957421042418413,2.0
24,LogisticReg,smotewb,0.4957421042418413,3.0
25,J48,none,0.25819888974716115,4.0
25,KNN,none,0.4866666666666667,3.0
25,CART,none,0.46354777877784786,1.5
25,Radial_SVM,none,0.4957421042418413,4.0
25,Linear_SVM,none,0.4336735806213181,4.0
25,NNet,none,0.5366993141845384,1.0
25,NaiveBayes,none,0.5366993141845384,2.0
25,LogisticReg,none,0.43893811257017395,4.0
25,J48,ros,0.2846888437924036,3.0
25,KNN,ros,0.5400660110544787,1.5
25,CART,ros,0.4158417006313106,4.0
25,Radial_SVM,ros,0.53168727464995,3.0
25,Linear_SVM,ros,0.5185449728701349,1.0
25,NNet,ros,0.5267023871299493,3.0
25,NaiveBayes,ros,0.49168511697452694,4.0
25,LogisticReg,ros,0.5461595831717048,2.0
25,J48,smote,0.49604652413672967,1.0
25,KNN,smote,0.4511777625672017,4.0
25,CART,smote,0.46354777877784786,1.5
25,Radial_SVM,smote,0.5735421669624219,1.0
25,Linear_SVM,smote,0.46354777877784786,2.5
25,NNet,smote,0.5114782075908113,4.0
25,NaiveBayes,smote,0.5660264374862303,1.0
25,LogisticReg,smote,0.5523586388082835,1.0
25,J48,smotewb,0.3837065760234115,2.0
25,KNN,smotewb,0.5400660110544787,1.5
25,CART,smotewb,0.4296142637737487,3.0
25,Radial_SVM,smotewb,0.5400660110544787,2.0
25,Linear_SVM,smotewb,0.46354777877784786,2.5
25,NNet,smotewb,0.53168727464995,2.0
25,NaiveBayes,smotewb,0.4975498563492141,3.0
25,LogisticReg,smotewb,0.4975498563492141,3.0
26,J48,none,0.5044185153893525,1.0
26,KNN,none,0.4957421042418413,1.0
26,CART,none,0.31555555555555553,4.0
26,Radial_SVM,none,0.49570177419236866,1.0
26,Linear_SVM,none,0.5627826821234976,1.0
26,NNet,none,0.4123951744684367,3.0
26,NaiveBayes,none,0.4336735806213181,1.0
26,LogisticReg,none,0.5931195913752998,1.0
26,J48,ros,0.32813912498853487,4.0
26,KNN,ros,0.4204522053456932,4.0
26,CART,ros,0.3275366019667524,3.0
26,Radial_SVM,ros,0.4398765500800706,2.0
26,Linear_SVM,ros,0.4204522053456932,3.0
26,NNet,ros,0.37438839013338365,4.0
26,NaiveBayes,ros,0.4123951744684367,2.0
26,LogisticReg,ros,0.42962962962962964,3.5
26,J48,smote,0.49604652413672967,2.0
26,KNN,smote,0.42962962962962964,2.5
26,CART,smote,0.37438839013338365,1.0
26,Radial_SVM,smote,0.42962962962962964,3.0
26,Linear_SVM,smote,0.4204522053456932,3.0
26,NNet,smote,0.4223683957499603,2.0
26,NaiveBayes,smote,0.378691704962503,3.5
26,LogisticReg,smote,0.42962962962962964,3.5
26,J48,smotewb,0.4123951744684367,3.0
26,KNN,smotewb,0.42962962962962964,2.5
26,CART,smotewb,0.3535533905932738,2.0
26,Radial_SVM,smotewb,0.3961295342422729,4.0
26,Linear_SVM,smotewb,0.4204522053456932,3.0
26,NNet,smotewb,0.4785757597651158,1.0
26,NaiveBayes,smotewb,0.378691704962503,3.5
26,LogisticReg,smotewb,0.47186039625508397,2.0
27,J48,none,0.378691704962503,3.0
27,KNN,none,0.5594309277855158,2.0
27,CART,none,0.5594309277855158,3.0
27,Radial_SVM,none,0.6230310409890115,4.0
27,Linear_SVM,none,0.5931195913752998,4.0
27,NNet,none,0.5888888888888889,2.0
27,NaiveBayes,none,0.6196773353931867,3.0
27,LogisticReg,none,0.6230310409890115,3.0
27,J48,ros,0.44565871858907996,2.0
27,KNN,ros,0.5400660110544787,4.0
27,CART,ros,0.4866666666666667,4.0
27,Radial_SVM,ros,0.683536555146996,1.0
27,Linear_SVM,ros,0.6731629876002658,1.5
27,NNet,ros,0.5760658398584765,3.5
27,NaiveBayes,ros,0.6577777777777778,2.0
27,LogisticReg,ros,0.6407311295324921,2.0
27,J48,smote,0.30953653338027165,4.0
27,KNN,smote,0.5523586388082835,3.0
27,CART,smote,0.5760658398584765,2.0
27,Radial_SVM,smote,0.6619762037264222,3.0
27,Linear_SVM,smote,0.6731629876002658,1.5
27,NNet,smote,0.6731629876002658,1.0
27,NaiveBayes,smote,0.6083864722500479,4.0
27,LogisticReg,smote,0.6731629876002658,1.0
27,J48,smotewb,0.49918452017784487,1.0
27,KNN,smotewb,0.664556446306707,1.0
27,CART,smotewb,0.6007407407407407,1.0
27,Radial_SVM,smotewb,0.6731629876002658,2.0
27,Linear_SVM,smotewb,0.6326437348445768,3.0
27,NNet,smotewb,0.5760658398584765,3.5
27,NaiveBayes,smotewb,0.6806979057901701,1.0
27,LogisticReg,smotewb,0.6083864722500479,4.0
28,J48,none,0.17464296865366924,4.0
28,KNN,none,0.32486683662457994,3.0
28,CART,none,0.22969856794562482,4.0
28,Radial_SVM,none,0.3722979575968276,1.0
28,Linear_SVM,none,0.37569515986615154,1.0
28,NNet,none,0.37278947912486654,1.0
28,NaiveBayes,none,0.31588273760975755,4.0
28,LogisticReg,none,0.448358830654244,1.0
28,J48,ros,0.2882306768491569,2.0
28,KNN,ros,0.31169217932443327,4.0
28,CART,ros,0.4074078166383803,1.0
28,Radial_SVM,ros,0.29868844171608855,4.0
28,Linear_SVM,ros,0.32486683662457994,3.0
28,NNet,ros,0.36071117824729815,2.5
28,NaiveBayes,ros,0.3347444877124522,1.5
28,LogisticReg,ros,0.38785122331710054,2.5
28,J48,smote,0.4153846153846154,1.0
28,KNN,smote,0.34707423212168276,2.0
28,CART,smote,0.355229955778562,2.0
28,Radial_SVM,smote,0.3347444877124522,2.0
28,Linear_SVM,smote,0.32486683662457994,3.0
28,NNet,smote,0.36071117824729815,2.5
28,NaiveBayes,smote,0.3347444877124522,1.5
28,LogisticReg,smote,0.38785122331710054,2.5
28,J48,smotewb,0.273589244764985,3.0
28,KNN,smotewb,0.39193271931340373,1.0
28,CART,smotewb,0.23989848280321,3.0
28,Radial_SVM,smotewb,0.32486683662457994,3.0
28,Linear_SVM,smotewb,0.32486683662457994,3.0
28,NNet,smotewb,0.31588273760975755,4.0
28,NaiveBayes,smotewb,0.32486683662457994,3.0
28,LogisticReg,smotewb,0.3450436816774235,4.0
29,J48,none,0.16643968765065184,3.0
29,KNN,none,0.37017951980791003,2.0
29,CART,none,0.3044563782253105,3.0
29,Radial_SVM,none,0.3450436816774235,4.0
29,Linear_SVM,none,0.3079293958369561,4.0
29,NNet,none,0.40510791899875637,4.0
29,NaiveBayes,none,0.47384615384615386,1.0
29,LogisticReg,none,0.3450436816774235,4.0
29,J48,ros,0.29846153846153844,1.0
29,KNN,ros,0.20464687117164013,4.0
29,CART,ros,0.28577380332470415,4.0
29,Radial_SVM,ros,0.42493073348304183,3.0
29,Linear_SVM,ros,0.502257567553843,2.0
29,NNet,ros,0.42493073348304183,3.0
29,NaiveBayes,ros,0.3691887949279695,4.0
29,LogisticReg,ros,0.4437601569801833,2.5
29,J48,smote,0.1552930842922038,4.0
29,KNN,smote,0.22403908990011073,3.0
29,CART,smote,0.39193271931340373,1.0
29,Radial_SVM,smote,0.4628970533131418,2.0
29,Linear_SVM,smote,0.4628970533131418,3.0
29,NNet,smote,0.4628970533131418,1.0
29,NaiveBayes,smote,0.41732801112835244,3.0
29,LogisticReg,smote,0.4437601569801833,2.5
29,J48,smotewb,0.18906164316369653,2.0
29,KNN,smotewb,0.41732801112835244,1.0
29,CART,smotewb,0.3754977181653353,2.0
29,Radial_SVM,smotewb,0.48238191061886604,1.0
29,Linear_SVM,smotewb,0.5085286605506111,1.0
29,NNet,smotewb,0.44661387202309655,2.0
29,NaiveBayes,smotewb,0.4266854105315057,2.0
29,LogisticReg,smotewb,0.46678977660158144,1.0
30,J48,none,0.34444444444444444,4.0
30,KNN,none,0.4063321549001754,2.0
30,CART,none,0.5277777777777778,1.0
30,Radial_SVM,none,0.4298052003967214,4.0
30,Linear_SVM,none,0.35959378791588203,4.0
30,NNet,none,0.5578106278623646,4.0
30,NaiveBayes,none,0.3615399583301107,4.0
30,LogisticReg,none,0.35924016749576715,4.0
30,J48,ros,0.3868989217888074,1.0
30,KNN,ros,0.3677089562999654,4.0
30,CART,ros,0.5185449728701349,2.0
30,Radial_SVM,ros,0.5849208388379199,1.0
30,Linear_SVM,ros,0.519487944872376,2.0
30,NNet,ros,0.5621703750837337,3.0
30,NaiveBayes,ros,0.4336735806213181,2.0
30,LogisticReg,ros,0.5522164981933888,1.5
30,J48,smote,0.3529299526817895,3.0
30,KNN,smote,0.3879322914310754,3.0
30,CART,smote,0.4866666666666667,4.0
30,Radial_SVM,smote,0.5522164981933888,3.0
30,Linear_SVM,smote,0.4866666666666667,3.0
30,NNet,smote,0.6326437348445768,2.0
30,NaiveBayes,smote,0.5044185153893525,1.0
30,LogisticReg,smote,0.5522164981933888,1.5
30,J48,smotewb,0.3615399583301107,2.0
30,KNN,smotewb,0.417489966754203,1.0
30,CART,smotewb,0.5044185153893525,3.0
30,Radial_SVM,smotewb,0.5687822180346598,2.0
30,Linear_SVM,smotewb,0.5277777777777778,1.0
30,NNet,smotewb,0.6577777777777778,1.0
30,NaiveBayes,smotewb,0.3658010669613767,3.0
30,LogisticReg,smotewb,0.5313256180417312,3.0
31,J48,none,0.21061953138798983,4.0
31,KNN,none,0.5044185153893525,1.0
31,CART,none,0.4085505846855608,2.0
31,Radial_SVM,none,0.5263532956993116,4.0
31,Linear_SVM,none,0.4286208662612397,4.0
31,NNet,none,0.4666666666666667,3.0
31,NaiveBayes,none,0.5594309277855158,1.0
31,LogisticReg,none,0.43010856046828544,4.0
31,J48,ros,0.3837065760234115,1.0
31,KNN,ros,0.46354777877784786,3.0
31,CART,ros,0.42962962962962964,1.0
31,Radial_SVM,ros,0.5863467140999449,1.0
31,Linear_SVM,ros,0.5735421669624219,1.0
31,NNet,ros,0.5523586388082835,1.0
31,NaiveBayes,ros,0.5066740688254677,3.0
31,LogisticReg,ros,0.5400660110544787,2.0
31,J48,smote,0.349754259914075,2.0
31,KNN,smote,0.4770278351999552,2.0
31,CART,smote,0.349754259914075,3.0
31,Radial_SVM,smote,0.5523586388082835,2.0
31,Linear_SVM,smote,0.5523586388082835,2.0
31,NNet,smote,0.5185449728701349,2.0
31,NaiveBayes,smote,0.4733002574487753,4.0
31,LogisticReg,smote,0.5621703750837337,1.0
31,J48,smotewb,0.23659846994187425,3.0
31,KNN,smotewb,0.4511777625672017,4.0
31,CART,smotewb,0.3401851500506696,4.0
31,Radial_SVM,smotewb,0.5522164981933888,3.0
31,Linear_SVM,smotewb,0.4629100498862757,3.0
31,NNet,smotewb,0.4629100498862757,4.0
31,NaiveBayes,smotewb,0.519487944872376,2.0
31,LogisticReg,smotewb,0.4866666666666667,3.0
32,J48,none,0.46354777877784786,2.5
32,KNN,none,0.31844529735483207,4.0
32,CART,none,0.44565871858907996,4.0
32,Radial_SVM,none,0.4123951744684367,4.0
32,Linear_SVM,none,0.5275014756628025,3.0
32,NNet,none,0.5112313234371975,2.0
32,NaiveBayes,none,0.4536804288397352,4.0
32,LogisticReg,none,0.43893811257017395,4.0
32,J48,ros,0.3837065760234115,4.0
32,KNN,ros,0.4063321549001754,3.0
32,CART,ros,0.4888552745746736,2.0
32,Radial_SVM,ros,0.4848401374141137,3.0
32,Linear_SVM,ros,0.5400660110544787,1.5
32,NNet,ros,0.41782699435409404,3.0
32,NaiveBayes,ros,0.4733002574487753,3.0
32,LogisticReg,ros,0.5400660110544787,1.0
32,J48,smote,0.46354777877784786,2.5
32,KNN,smote,0.4848401374141137,1.0
32,CART,smote,0.4531761478527484,3.0
32,Radial_SVM,smote,0.5400660110544787,1.0
32,Linear_SVM,smote,0.5400660110544787,1.5
32,NNet,smote,0.39873845146482073,4.0
32,NaiveBayes,smote,0.49604652413672967,1.5
32,LogisticReg,smote,0.4848401374141137,3.0
32,J48,smotewb,0.5185449728701349,1.0
32,KNN,smotewb,0.4204522053456932,2.0
32,CART,smotewb,0.5114782075908113,1.0
32,Radial_SVM,smotewb,0.5066740688254677,2.0
32,Linear_SVM,smotewb,0.5066740688254677,4.0
32,NNet,smotewb,0.5522164981933888,1.0
32,NaiveBayes,smotewb,0.49604652413672967,1.5
32,LogisticReg,smotewb,0.5291105481433476,2.0
33,J48,none,0.4336735806213181,2.0
33,KNN,none,0.5275014756628025,1.0
33,CART,none,0.5621703750837337,1.5
33,Radial_SVM,none,0.6526124974714206,1.0
33,Linear_SVM,none,0.589482896585366,1.0
33,NNet,none,0.5907908398283784,1.0
33,NaiveBayes,none,0.6577777777777778,1.0
33,LogisticReg,none,0.65,1.0
33,J48,ros,0.378691704962503,4.0
33,KNN,ros,0.417489966754203,4.0
33,CART,ros,0.5621703750837337,1.5
33,Radial_SVM,ros,0.46354777877784786,4.0
33,Linear_SVM,ros,0.5185449728701349,2.0
33,NNet,ros,0.4975498563492141,3.0
33,NaiveBayes,ros,0.5185449728701349,4.0
33,LogisticReg,ros,0.5523586388082835,3.5
33,J48,smote,0.3961295342422729,3.0
33,KNN,smote,0.49604652413672967,2.0
33,CART,smote,0.4770278351999552,4.0
33,Radial_SVM,smote,0.4848401374141137,3.0
33,Linear_SVM,smote,0.4848401374141137,3.5
33,NNet,smote,0.4770278351999552,4.0
33,NaiveBayes,smote,0.5621703750837337,2.5
33,LogisticReg,smote,0.5523586388082835,3.5
33,J48,smotewb,0.4536804288397352,1.0
33,KNN,smotewb,0.4785757597651158,3.0
33,CART,smotewb,0.4975498563492141,3.0
33,Radial_SVM,smotewb,0.5066740688254677,2.0
33,Linear_SVM,smotewb,0.4848401374141137,3.5
33,NNet,smotewb,0.5291105481433476,2.0
33,NaiveBayes,smotewb,0.5621703750837337,2.5
33,LogisticReg,smotewb,0.5621703750837337,2.0
34,J48,none,0.5621703750837337,1.0
34,KNN,none,0.31916251649301863,4.0
34,CART,none,0.5660264374862303,1.0
34,Radial_SVM,none,0.563178312189625,1.0
34,Linear_SVM,none,0.5313256180417312,1.0
34,NNet,none,0.5849208388379199,1.0
34,NaiveBayes,none,0.5400660110544787,1.0
34,LogisticReg,none,0.563178312189625,1.0
34,J48,ros,0.22347685044988602,4.0
34,KNN,ros,0.3612934707358917,3.0
34,CART,ros,0.40267306076981585,4.0
34,Radial_SVM,ros,0.4722646907420217,3.0
34,Linear_SVM,ros,0.4531761478527484,4.0
34,NNet,ros,0.49168511697452694,3.0
34,NaiveBayes,ros,0.4975498563492141,4.0
34,LogisticReg,ros,0.49168511697452694,3.0
34,J48,smote,0.2583900773999757,3.0
34,KNN,smote,0.37939066299589574,2.0
34,CART,smote,0.5185449728701349,3.0
34,Radial_SVM,smote,0.4722646907420217,3.0
34,Linear_SVM,smote,0.4722646907420217,2.5
34,NNet,smote,0.49168511697452694,3.0
34,NaiveBayes,smote,0.5114782075908113,2.5
34,LogisticReg,smote,0.49168511697452694,3.0
34,J48,smotewb,0.4866666666666667,2.0
34,KNN,smotewb,0.41782699435409404,1.0
34,CART,smotewb,0.5461595831717048,2.0
34,Radial_SVM,smotewb,0.4722646907420217,3.0
34,Linear_SVM,smotewb,0.4722646907420217,2.5
34,NNet,smotewb,0.49168511697452694,3.0
34,NaiveBayes,smotewb,0.5114782075908113,2.5
34,LogisticReg,smotewb,0.49168511697452694,3.0
35,J48,none,0.2222222222222222,2.0
35,KNN,none,0.2693793281882624,3.0
35,CART,none,0.3725925925925926,2.0
35,Radial_SVM,none,0.3226989547312098,4.0
35,Linear_SVM,none,0.3226989547312098,4.0
35,NNet,none,0.3658010669613767,3.0
35,NaiveBayes,none,0.34444444444444444,4.0
35,LogisticReg,none,0.39446993708322725,3.0
35,J48,ros,0.15185973458771732,4.0
35,KNN,ros,0.2846888437924036,1.5
35,CART,ros,0.30420509650684807,4.0
35,Radial_SVM,ros,0.44565871858907996,1.5
35,Linear_SVM,ros,0.44565871858907996,1.0
35,NNet,ros,0.36167967605963075,4.0
35,NaiveBayes,ros,0.4204522053456932,2.0
35,LogisticReg,ros,0.42962962962962964,1.5
35,J48,smote,0.42962962962962964,1.0
35,KNN,smote,0.2846888437924036,1.5
35,CART,smote,0.4511777625672017,1.0
35,Radial_SVM,smote,0.4063321549001754,3.0
35,Linear_SVM,smote,0.4123951744684367,2.0
35,NNet,smote,0.46354777877784786,1.0
35,NaiveBayes,smote,0.4536804288397352,1.0
35,LogisticReg,smote,0.42962962962962964,1.5
35,J48,smotewb,0.21061953138798983,3.0
35,KNN,smotewb,0.2151966538534342,4.0
35,CART,smotewb,0.3385786396448106,3.0
35,Radial_SVM,smotewb,0.44565871858907996,1.5
35,Linear_SVM,smotewb,0.34444444444444444,3.0
35,NNet,smotewb,0.4204522053456932,2.0
35,NaiveBayes,smotewb,0.3868989217888074,3.0
35,LogisticReg,smotewb,0.378691704962503,4.0
36,J48,none,0.4063321549001754,2.0
36,KNN,none,0.6196773353931867,1.0
36,CART,none,0.5066740688254677,4.0
36,Radial_SVM,none,0.65,1.0
36,Linear_SVM,none,0.589482896585366,1.0
36,NNet,none,0.5735421669624219,2.0
36,NaiveBayes,none,0.5907908398283784,1.0
36,LogisticReg,none,0.5888888888888889,1.0
36,J48,ros,0.39568145630893564,3.0
36,KNN,ros,0.5066740688254677,3.0
36,CART,ros,0.6006340493688825,1.5
36,Radial_SVM,ros,0.5735421669624219,3.5
36,Linear_SVM,ros,0.5066740688254677,3.5
36,NNet,ros,0.5660264374862303,3.5
36,NaiveBayes,ros,0.5522164981933888,2.0
36,LogisticReg,ros,0.5400660110544787,3.5
36,J48,smote,0.5066740688254677,1.0
36,KNN,smote,0.49604652413672967,4.0
36,CART,smote,0.6006340493688825,1.5
36,Radial_SVM,smote,0.6071674212673529,2.0
36,Linear_SVM,smote,0.5066740688254677,3.5
